simulation_id,treatment_id,intercrop,soilN,diffusion,lateral_enabled,influx_max,KM,NC_MIN,K2,coverage,total_root_biomass,total_uptake_μmol,total_uptake_mg,m3_uptake_cereal,uptake_per_gram_mg,uptake_per_gram_legume_mg,uptake_per_gram_cereal_mg,total_legume_uptake_mg,total_cereal_uptake_mg,final_soil_N_μmol,final_soil_N_mg,start_soil_N_per_layer
Treatment2_Rep18,2,false,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,9.910578441555801,15595.402634511165,218.33563688315633,15595.402634511165,22.030564428778302,NaN,22.030564428778302,0.0,218.33563688315633,4404.597365488836,61.6643631168437,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment2_Rep19,2,false,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,9.908176256347698,15592.842336121768,218.29979270570476,15592.842336121768,22.032287986989576,NaN,22.032287986989576,0.0,218.29979270570476,4407.1576638782335,61.70020729429527,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment2_Rep20,2,false,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,9.893145246139738,15586.323083353402,218.20852316694763,15586.323083353402,22.05653689882817,NaN,22.05653689882817,0.0,218.20852316694763,4413.676916646598,61.79147683305238,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep1,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.252783395882439,14632.416364408587,204.85382910172024,7867.274550991796,24.82239255230277,28.722964712700236,22.226842422598338,94.7119853878351,110.14184371388515,5367.583635591412,75.14617089827976,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep2,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.250105270711952,14632.117300199994,204.8496422027999,7864.280313086123,24.829942828732197,28.681487482883085,22.257739870676748,94.74971781959424,110.09992438320572,5367.882699800004,75.15035779720006,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep3,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.254132994979726,14635.47881858642,204.8967034602099,7871.637395185594,24.82352823547074,28.745063600849665,22.218910687532247,94.69377992761157,110.20292353259832,5364.521181413581,75.10329653979014,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep4,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.260638012718344,14636.25589852907,204.907582579407,7866.322513513009,24.805297395179974,28.675645570265157,22.223820727564426,94.77906739022484,110.12851518918212,5363.744101470928,75.092417420593,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep5,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.255930428564678,14634.176967762029,204.8784775486684,7868.4486116415865,24.815916185510687,28.690585376687853,22.23402063704687,94.72019698568621,110.15828056298221,5365.823032237969,75.12152245133156,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep6,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.2504127311701,14630.454204426083,204.82635886196516,7865.943436461082,24.826195432396997,28.697399988779264,22.245528960118296,94.70315075151004,110.12320811045514,5369.545795573916,75.17364113803482,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep7,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.244914481116274,14631.006217320237,204.83408704248333,7866.79108974876,24.843688495693286,28.73734706117345,22.251373295323674,94.69901178600064,110.13507525648264,5368.993782679765,75.16591295751671,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep8,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.263927930727117,14637.25684494144,204.92159582918015,7868.086270950702,24.797117974279058,28.659316774574947,22.220824646772225,94.76838803587034,110.15320779330983,5362.743155058561,75.07840417081985,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep9,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.260201824422358,14635.617408968506,204.89864372555908,7867.771580736397,24.805525104695345,28.688653195075712,22.21858343291773,94.7498415952495,110.14880213030955,5364.382591031495,75.10135627444093,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep10,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.243975554616405,14633.251926241419,204.86552696737988,7866.243471115552,24.850331688897437,28.716962835532637,22.270701394074642,94.7381183717621,110.12740859561772,5366.748073758585,75.13447303262019,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep11,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.252552982361564,14635.484992138237,204.89678988993532,7866.894037201417,24.828291357579594,28.71131910496469,22.240352652317043,94.76027336911551,110.13651652081984,5364.515007861762,75.10321011006467,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep12,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.259150485692501,14632.019378511312,204.84827129915837,7868.542188373454,24.80258371051857,28.70259368941271,22.208737634670154,94.68868066193002,110.15959063722836,5367.980621488685,75.15172870084159,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep13,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.246629531825244,14622.014580267682,204.70820412374755,7862.202034986455,24.823256984413007,28.670749790385045,22.255432914133614,94.63737563393714,110.07082848981038,5377.985419732319,75.29179587625248,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep14,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.26114816645847,14632.203063054309,204.85084288276033,7866.588281601485,24.796897326510397,28.702934061810634,22.198773446490566,94.71860694033957,110.13223594242079,5367.7969369456905,75.14915711723967,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep15,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.255011897789718,14636.66711085198,204.91333955192772,7864.703753611227,24.822900571081348,28.683165353004615,22.24506119015364,94.80748700137055,110.10585255055717,5363.3328891480205,75.0866604480723,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep16,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.247301927498066,14630.10005704335,204.8214007986069,7865.251975430171,24.83495846268142,28.754369481159834,22.22892048589753,94.70787314258452,110.1135276560224,5369.89994295665,75.1785992013931,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep17,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.246416995306975,14631.072853840758,204.83501995377063,7863.814396178312,24.839275053679916,28.696970305882584,22.263729190447588,94.7416184072743,110.09340154649637,5368.92714615924,75.16498004622936,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep18,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.242976675432107,14630.630322714582,204.82882451800415,7864.001326976078,24.848890465563127,28.688933437258,22.282544242149882,94.73280594033905,110.0960185776651,5369.3696772854155,75.17117548199582,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep19,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.252999757313606,14639.582608375418,204.95415651725585,7869.722089334131,24.833898284757673,28.676868716799763,22.266953950861215,94.77804726657801,110.17610925067784,5360.417391624584,75.04584348274417,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment3_Rep20,3,true,20.0,0.00018,true,250.0,50,0.01,1.46,1.0,8.252617062113451,14630.023392774892,204.82032749884848,7861.427785089414,24.818833341867812,28.70491734399988,22.22792555906815,94.76033850759671,110.0599889912518,5369.976607225108,75.17967250115152,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment4_Rep1,4,true,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,8.245910366661283,14619.42235775896,204.67191300862544,7796.899215729088,24.82102083429459,28.94138615231434,22.071419345478997,95.51532398841817,109.15658902020724,5380.577642241042,75.32808699137459,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment4_Rep2,4,true,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,8.253770266444912,14614.050067439379,204.5967009441513,7797.603173252536,24.78827182480762,28.94996591903126,22.020976006284073,95.43025651861583,109.1664444255355,5385.949932560618,75.40329905584866,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment4_Rep3,4,true,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,8.238659103121245,14613.201708463659,204.58482391849122,7796.253722911787,24.83229629454914,28.960117761901998,22.08040298150187,95.4372717977262,109.14755212076503,5386.798291536343,75.4151760815088,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment4_Rep4,4,true,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,8.248986845117798,14616.494983810577,204.63092977334807,7793.679678289163,24.806795502948326,28.93068621995649,22.054659831418927,95.51941427729982,109.11151549604828,5383.505016189422,75.36907022665191,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
Treatment4_Rep5,4,true,20.0,0.00018,false,250.0,50,0.01,1.46,1.0,8.249664357411488,14614.562999011785,204.603881986165,7794.870290641477,24.801479565935203,28.918994807263804,22.054220316968813,95.47569791718429,109.12818406898069,5385.437000988218,75.39611801383505,"[20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0, 20.0]"
